%time,field.header.seq,field.header.stamp,field.header.frame_id,field.positioning_dim,field.latitude,field.longitude,field.height,field.latitude_error,field.longitude_error,field.height_error,field.gps_connection_status,field.antena_status_open,field.antena_status_short
1634523876244368204,7417,1634523876244280460,gps_m2/gps,3,35.0340095,137.2213652,143.218994141,0.538521528244,0.498096585274,1.18600714207,2,1,1
1634523877244368612,7418,1634523877244226226,gps_m2/gps,3,35.0340095,137.2213652,143.210998535,0.539057731628,0.497995972633,1.18627631664,2,1,1
1634523878244610695,7419,1634523878244351702,gps_m2/gps,3,35.0340095,137.2213652,143.20300293,0.539457023144,0.49795410037,1.18659949303,2,1,1
1634523879244355616,7420,1634523879244250125,gps_m2/gps,3,35.0340095,137.2213652,143.20199585,0.539818406105,0.497882962227,1.18691551685,2,1,1
1634523880246862463,7421,1634523880246749342,gps_m2/gps,3,35.0340095,137.2213652,143.197998047,0.540286660194,0.49792855978,1.18749713898,2,1,1
1634523881245414367,7422,1634523881245318632,gps_m2/gps,3,35.0340095,137.2213652,143.190002441,0.540667653084,0.498033195734,1.18801259995,2,1,1
1634523882244630677,7423,1634523882244533172,gps_m2/gps,3,35.0340095,137.2213652,143.169006348,0.540993511677,0.498010247946,1.18840885162,2,1,1
1634523883244338447,7424,1634523883244244461,gps_m2/gps,3,35.0340095,137.2213651,143.164001465,0.541064977646,0.498061478138,1.18905258179,2,1,1
1634523884245172124,7425,1634523884245033920,gps_m2/gps,3,35.0340095,137.2213651,143.169998169,0.540893912315,0.498216420412,1.18984019756,2,1,1
1634523885246738499,7426,1634523885244349949,gps_m2/gps,3,35.0340095,137.221365,143.171005249,0.54072958231,0.498339176178,1.19035816193,2,1,1
1634523886244338529,7427,1634523886244251398,gps_m2/gps,3,35.0340095,137.221365,143.167999268,0.540670275688,0.498432517052,1.19080889225,2,1,1
1634523887244339478,7428,1634523887244223460,gps_m2/gps,3,35.0340096,137.2213649,143.156005859,0.540618062019,0.498521864414,1.19114255905,2,1,1
1634523888244465953,7429,1634523888244288457,gps_m2/gps,3,35.0340096,137.2213649,143.151000977,0.540592849255,0.498614370823,1.19153952599,2,1,1
1634523889244814190,7430,1634523889244613989,gps_m2/gps,3,35.0340096,137.2213648,143.143005371,0.540579915047,0.498704731464,1.19191741943,2,1,1
1634523890244394061,7431,1634523890244288282,gps_m2/gps,3,35.0340096,137.2213648,143.134994507,0.540582954884,0.498884409666,1.19239926338,2,1,1
1634523891244510867,7432,1634523891244394931,gps_m2/gps,3,35.0340096,137.2213648,143.121994019,0.540655255318,0.499161034822,1.19285702705,2,1,1
1634523892245177082,7433,1634523892244999621,gps_m2/gps,3,35.0340096,137.2213647,143.10899353,0.540619373322,0.499375194311,1.19323146343,2,1,1
1634523893244493425,7434,1634523893244349566,gps_m2/gps,3,35.0340095,137.2213647,143.102005005,0.54047358036,0.49953225255,1.19355273247,2,1,1
1634523894247591523,7435,1634523894247468577,gps_m2/gps,3,35.0340095,137.2213647,143.093994141,0.540397882462,0.499663442373,1.19383776188,2,1,1
1634523895244508088,7436,1634523895244398950,gps_m2/gps,3,35.0340095,137.2213647,143.085998535,0.540395736694,0.499948978424,1.19481265545,2,1,1
1634523896244422876,7437,1634523896244330248,gps_m2/gps,3,35.0340096,137.2213646,143.074996948,0.540402829647,0.500381946564,1.19605958462,2,1,1
1634523897244416695,7438,1634523897244310472,gps_m2/gps,3,35.0340096,137.2213646,143.065002441,0.540356218815,0.50081205368,1.19722485542,2,1,1
1634523898244342630,7439,1634523898244251417,gps_m2/gps,3,35.0340096,137.2213646,143.059005737,0.540356695652,0.501209318638,1.19858074188,2,1,1
1634523899246213932,7440,1634523899246061822,gps_m2/gps,3,35.0340096,137.2213646,143.046005249,0.540302336216,0.501488924026,1.19965088367,2,1,1
1634523900244476853,7441,1634523900244363071,gps_m2/gps,3,35.0340096,137.2213646,143.027999878,0.540168225765,0.501724839211,1.20047974586,2,1,1
1634523901244359958,7442,1634523901244243364,gps_m2/gps,3,35.0340095,137.2213646,143.005004883,0.540036082268,0.501950502396,1.2014220953,2,1,1
1634523902245451826,7443,1634523902245338069,gps_m2/gps,3,35.0340096,137.2213645,142.983001709,0.540028989315,0.502105951309,1.20196914673,2,1,1
1634523903245167868,7444,1634523903245064579,gps_m2/gps,3,35.0340096,137.2213645,142.966003418,0.540242135525,0.502171039581,1.20218503475,2,1,1
1634523904244396148,7445,1634523904244246273,gps_m2/gps,3,35.0340096,137.2213644,142.957000732,0.54043006897,0.502303957939,1.20268654823,2,1,1
1634523905244333809,7446,1634523905244238367,gps_m2/gps,3,35.0340096,137.2213643,142.934997559,0.540615856647,0.502330243587,1.20275390148,2,1,1
1634523906244419978,7447,1634523906244343967,gps_m2/gps,3,35.0340096,137.2213642,142.916000366,0.540683746338,0.50220233202,1.20260465145,2,1,1
1634523907244381896,7448,1634523907244281375,gps_m2/gps,3,35.0340096,137.2213642,142.899002075,0.540808737278,0.502131283283,1.20234084129,2,1,1
1634523908244384966,7449,1634523908244287789,gps_m2/gps,3,35.0340096,137.2213642,142.880996704,0.541238665581,0.502090513706,1.20185875893,2,1,1
1634523909244406364,7450,1634523909244299711,gps_m2/gps,3,35.0340096,137.2213641,142.865997314,0.541725516319,0.50195723772,1.20107889175,2,1,1
1634523910244428260,7451,1634523910244315320,gps_m2/gps,3,35.0340096,137.221364,142.854995728,0.542084574699,0.501826822758,1.20020365715,2,1,1
1634523911244503235,7452,1634523911244302684,gps_m2/gps,3,35.0340095,137.2213639,142.837997437,0.54238307476,0.501897752285,1.1999373436,2,1,1
1634523912244442093,7453,1634523912244354058,gps_m2/gps,3,35.0340095,137.2213639,142.826004028,0.542776226997,0.502161026001,1.20007562637,2,1,1
1634523913244926077,7454,1634523913244824608,gps_m2/gps,3,35.0340095,137.2213638,142.815994263,0.543388545513,0.502462506294,1.20050048828,2,1,1
1634523914246256883,7455,1634523914246088754,gps_m2/gps,3,35.0340095,137.2213638,142.804992676,0.544074475765,0.502744615078,1.20089972019,2,1,1
1634523915248045788,7456,1634523915246890266,gps_m2/gps,3,35.0340094,137.2213637,142.794998169,0.544667899609,0.502835988998,1.20073926449,2,1,1
1634523916244441190,7457,1634523916244324746,gps_m2/gps,3,35.0340093,137.2213636,142.789993286,0.545372605324,0.50279122591,1.20034456253,2,1,1
1634523917244376500,7458,1634523917244278123,gps_m2/gps,3,35.0340092,137.2213636,142.789001465,0.545981824398,0.502753734589,1.19994783401,2,1,1
1634523918244370602,7459,1634523918244257024,gps_m2/gps,3,35.0340092,137.2213635,142.789001465,0.546435594559,0.502781450748,1.19954442978,2,1,1
1634523919245753271,7460,1634523919245299788,gps_m2/gps,3,35.0340092,137.2213635,142.789993286,0.546927273273,0.50282150507,1.1991379261,2,1,1
1634523920244515609,7461,1634523920244376764,gps_m2/gps,3,35.0340091,137.2213634,142.792999268,0.547339320183,0.502731978893,1.19866883755,2,1,1
1634523921246884925,7462,1634523921246791388,gps_m2/gps,3,35.0340091,137.2213633,142.792999268,0.547586321831,0.502587139606,1.19816553593,2,1,1
1634523922244401983,7463,1634523922244292519,gps_m2/gps,3,35.034009,137.2213633,142.792007446,0.547769725323,0.502464473248,1.19775867462,2,1,1
1634523923245108784,7464,1634523923244313744,gps_m2/gps,3,35.034009,137.2213633,142.796005249,0.547426819801,0.501985371113,1.19589996338,2,1,1
1634523924246500495,7465,1634523924246381491,gps_m2/gps,3,35.0340089,137.2213633,142.783004761,0.547276735306,0.501668453217,1.19515788555,2,1,1
1634523925244540664,7466,1634523925244319237,gps_m2/gps,3,35.0340089,137.2213632,142.774002075,0.547605395317,0.501739680767,1.19505739212,2,1,1
1634523926244564016,7467,1634523926244389049,gps_m2/gps,3,35.034009,137.2213632,142.768997192,0.547915041447,0.501679956913,1.19493126869,2,1,1
1634523927244354877,7468,1634523927244260230,gps_m2/gps,3,35.034009,137.2213631,142.76499939,0.548290073872,0.501526713371,1.19431221485,2,1,1
1634523928244358641,7469,1634523928244270566,gps_m2/gps,3,35.034009,137.221363,142.764007568,0.548663377762,0.501248419285,1.19337236881,2,1,1
1634523929245246497,7470,1634523929245123090,gps_m2/gps,3,35.034009,137.221363,142.753005981,0.549021363258,0.501023173332,1.19259154797,2,1,1
